,Region,Team,Pistol Rounds Won,First Kills,KAST,Clutches,Eco,Semi-Eco,Half-Buy,Full-Buy,+1,-1,0,+2,-2,-3,+3,+4,-4,Pistol Rounds Won Opp,First Kills Opp,KAST Opp,Clutches Opp,Eco Opp,Semi-Eco Opp,Half-Buy Opp,Full-Buy Opp,+1 Opp,-1 Opp,0 Opp,+2 Opp,-2 Opp,-3 Opp,+3 Opp,+4 Opp,-4 Opp,Result
31,APAC,PRX,0.0,15,0.66,0.1071428571428571,0.0,0.33,0.17,0.5,0.505,0.175,0.36,0.8333333333333334,0.0,0.0,1.0,1.0,0.0,1.0,22,0.81,0.3125,0.0,0.5,0.59,0.79,0.825,0.495,0.64,1.0,0.1666666666666666,0.0,1.0,1.0,0.0,0
32,APAC,TLN,1.0,29,0.75,0.2333333333333333,0.0,0.4,0.64,0.49,0.825,0.205,0.7875,0.9166666666666666,0.0833333333333333,0.0,1.0,1.0,0.0,0.0,34,0.71,0.1794871794871795,0.0,0.33,0.38,0.62,0.795,0.175,0.2125,0.9166666666666666,0.0833333333333333,0.0,1.0,1.0,0.0,1
33,APAC,NS,0.0,34,0.71,0.1794871794871795,0.0,0.33,0.38,0.62,0.795,0.175,0.2125,0.9166666666666666,0.0833333333333333,0.0,1.0,1.0,0.0,1.0,29,0.75,0.2333333333333333,0.0,0.4,0.64,0.49,0.825,0.205,0.7875,0.9166666666666666,0.0833333333333333,0.0,1.0,1.0,0.0,0
34,APAC,GEN,0.25,20,0.73,0.1428571428571428,0.33,0.0,1.0,0.73,0.95,0.3225,0.8025,1.0,0.22,0.0,1.0,1.0,0.0,0.75,20,0.62,0.0,0.0,0.0,0.42,0.09,0.4275,0.05,0.1975,0.7799999999999999,0.0,0.0,1.0,1.0,0.0,1
35,APAC,DFM,0.75,20,0.62,0.0,0.0,0.0,0.42,0.09,0.4275,0.05,0.1975,0.7799999999999999,0.0,0.0,1.0,1.0,0.0,0.25,20,0.73,0.1428571428571428,0.33,0.0,1.0,0.73,0.95,0.3225,0.8025,1.0,0.22,0.0,1.0,1.0,0.0,0
36,APAC,T1,0.16666666666666666,37,0.7,0.0975609756097561,0.17,0.33,0.56,0.55,0.6925,0.1425,0.42,0.9533333333333333,0.0333333333333333,0.0,1.0,1.0,0.0,0.8333333333333334,39,0.71,0.2272727272727272,0.5,0.3,0.6,0.51,0.8574999999999999,0.3075,0.58,0.9666666666666668,0.0466666666666666,0.0,1.0,1.0,0.0,0
37,APAC,DRX,0.8333333333333334,39,0.71,0.2272727272727272,0.5,0.3,0.6,0.51,0.8574999999999999,0.3075,0.58,0.9666666666666668,0.0466666666666666,0.0,1.0,1.0,0.0,0.16666666666666666,37,0.7,0.0975609756097561,0.17,0.33,0.56,0.55,0.6925,0.1425,0.42,0.9533333333333333,0.0333333333333333,0.0,1.0,1.0,0.0,1
38,APAC,TLN,0.5,13,0.59,0.074074074074074,0.0,0.0,0.37,0.0,0.7324999999999999,0.05,0.3,0.9166666666666666,0.0,0.0,0.5,0.0,0.0,0.5,22,0.82,0.2,0.0,0.0,1.0,0.79,0.95,0.2674999999999999,0.7,1.0,0.0833333333333333,0.0,1.0,1.0,0.0,0
39,APAC,GEN,0.5,22,0.82,0.2,0.0,0.0,1.0,0.79,0.95,0.2674999999999999,0.7,1.0,0.0833333333333333,0.0,1.0,1.0,0.0,0.5,13,0.59,0.074074074074074,0.0,0.0,0.37,0.0,0.7324999999999999,0.05,0.3,0.9166666666666666,0.0,0.0,0.5,0.0,0.0,1
40,APAC,T1,0.5,60,0.69,0.1290322580645161,0.2,0.2,0.57,0.57,0.89,0.14,0.54,0.9033333333333332,0.0266666666666666,0.0,1.0,1.0,0.0,0.5,57,0.74,0.1,0.4,0.0,0.38,0.56,0.86,0.11,0.46,0.9733333333333332,0.0966666666666666,0.0,1.0,1.0,0.0,1
41,APAC,GEN,0.5,57,0.74,0.1,0.4,0.0,0.38,0.56,0.86,0.11,0.46,0.9733333333333332,0.0966666666666666,0.0,1.0,1.0,0.0,0.5,60,0.69,0.1290322580645161,0.2,0.2,0.57,0.57,0.89,0.14,0.54,0.9033333333333332,0.0266666666666666,0.0,1.0,1.0,0.0,0
42,APAC,DRX,0.5,57,0.73,0.12,0.4,0.33,0.54,0.55,0.8574999999999999,0.1999999999999999,0.465,0.9366666666666666,0.0333333333333333,0.0,1.0,0.0,0.0,0.5,50,0.73,0.0983606557377049,0.2,0.14,0.52,0.5,0.7999999999999999,0.1425,0.535,0.9666666666666668,0.0633333333333333,0.0,1.0,1.0,0.0,1
