,Region,Team,Pistol Rounds Won,First Kills,KAST,Clutches,Eco,Semi-Eco,Half-Buy,Full-Buy,+1,-1,0,+2,-2,-3,+3,+4,-4,Pistol Rounds Won Opp,First Kills Opp,KAST Opp,Clutches Opp,Eco Opp,Semi-Eco Opp,Half-Buy Opp,Full-Buy Opp,+1 Opp,-1 Opp,0 Opp,+2 Opp,-2 Opp,-3 Opp,+3 Opp,+4 Opp,-4 Opp,Result
111,EMEA,VIT,2,17,0.64,0.0416666666666666,0.0,0.0,0.33,0.39,0.77,0.125,0.4275,0.9166666666666666,0.0,0.0,1.0,0.0,0.0,2,22,0.77,0.1875,0.0,0.0,0.5,0.78,0.875,0.2299999999999999,0.5725,1.0,0.0833333333333333,0.0,1.0,1.0,0.0,0
112,EMEA,TH,2,29,0.74,0.2142857142857142,0.0,0.0,0.6,0.63,0.7975,0.1975,0.61,1.0,0.15,0.0,1.0,1.0,0.0,2,20,0.69,0.0714285714285714,0.0,0.33,0.55,0.45,0.8025,0.2025,0.39,0.85,0.0,0.0,1.0,1.0,0.0,1
113,EMEA,BBL,2,20,0.69,0.0714285714285714,0.0,0.33,0.55,0.45,0.8025,0.2025,0.39,0.85,0.0,0.0,1.0,1.0,0.0,2,29,0.74,0.2142857142857142,0.0,0.0,0.6,0.63,0.7975,0.1975,0.61,1.0,0.15,0.0,1.0,1.0,0.0,0
114,EMEA,TL,2,39,0.7,0.0769230769230769,0.25,0.0,0.64,0.5,0.785,0.1699999999999999,0.4375,0.9333333333333332,0.0466666666666666,0.0,0.835,0.0,0.0,4,34,0.76,0.175,0.0,0.0,0.45,0.57,0.8300000000000001,0.215,0.5625,0.9533333333333333,0.0666666666666666,0.165,1.0,1.0,0.0,0
115,EMEA,FNC,4,34,0.76,0.175,0.0,0.0,0.45,0.57,0.8300000000000001,0.215,0.5625,0.9533333333333333,0.0666666666666666,0.165,1.0,1.0,0.0,2,39,0.7,0.0769230769230769,0.25,0.0,0.64,0.5,0.785,0.1699999999999999,0.4375,0.9333333333333332,0.0466666666666666,0.0,0.835,0.0,0.0,1
116,EMEA,BBL,4,25,0.86,0.125,0.43,0.0,0.57,0.75,0.86,0.295,0.8200000000000001,0.9533333333333333,0.1666666666666666,0.0,1.0,1.0,0.0,2,17,0.75,0.0344827586206896,0.46,0.0,0.4,0.41,0.705,0.14,0.18,0.8333333333333334,0.0466666666666666,0.0,1.0,1.0,0.0,1
117,EMEA,FUT,2,17,0.75,0.0344827586206896,0.46,0.0,0.4,0.41,0.705,0.14,0.18,0.8333333333333334,0.0466666666666666,0.0,1.0,1.0,0.0,4,25,0.86,0.125,0.43,0.0,0.57,0.75,0.86,0.295,0.8200000000000001,0.9533333333333333,0.1666666666666666,0.0,1.0,1.0,0.0,0
118,EMEA,TL,5,38,0.77,0.2068965517241379,0.0,0.25,0.59,0.6,0.7050000000000001,0.37,0.5925,0.8333333333333334,0.0466666666666666,0.0,1.0,1.0,0.0,1,24,0.68,0.15,0.33,0.0,0.37,0.53,0.63,0.295,0.4075,0.9533333333333333,0.1666666666666666,0.0,0.5,1.0,0.0,1
119,EMEA,NAVI,1,24,0.68,0.15,0.33,0.0,0.37,0.53,0.63,0.295,0.4075,0.9533333333333333,0.1666666666666666,0.0,0.5,1.0,0.0,5,38,0.77,0.2068965517241379,0.0,0.25,0.59,0.6,0.7050000000000001,0.37,0.5925,0.8333333333333334,0.0466666666666666,0.0,1.0,1.0,0.0,0
120,EMEA,TH,1,17,0.64,0.1379310344827586,0.67,0.33,0.3,0.35,0.7675000000000001,0.235,0.755,1.0,0.0,0.0,0.5,0.0,0.0,3,23,0.82,0.2,0.0,0.5,0.75,0.64,0.765,0.2324999999999999,0.245,1.0,0.0,0.0,1.0,1.0,0.0,0
121,EMEA,FNC,3,23,0.82,0.2,0.0,0.5,0.75,0.64,0.765,0.2324999999999999,0.245,1.0,0.0,0.0,1.0,1.0,0.0,1,17,0.64,0.1379310344827586,0.67,0.33,0.3,0.35,0.7675000000000001,0.235,0.755,1.0,0.0,0.0,0.5,0.0,0.0,1
122,EMEA,TL,3,33,0.7,0.0909090909090909,0.0,0.25,0.4,0.62,0.81,0.3775,0.5175,0.9533333333333333,0.0466666666666666,0.0,1.0,1.0,0.0,3,31,0.68,0.1111111111111111,0.0,0.2,0.45,0.61,0.6225,0.1899999999999999,0.4825,0.9533333333333333,0.0466666666666666,0.0,1.0,1.0,0.0,1
123,EMEA,BBL,3,31,0.68,0.1111111111111111,0.0,0.2,0.45,0.61,0.6225,0.1899999999999999,0.4825,0.9533333333333333,0.0466666666666666,0.0,1.0,1.0,0.0,3,33,0.7,0.0909090909090909,0.0,0.25,0.4,0.62,0.81,0.3775,0.5175,0.9533333333333333,0.0466666666666666,0.0,1.0,1.0,0.0,0
124,EMEA,TH,5,31,0.82,0.3809523809523809,0.0,0.67,0.75,0.72,0.8725,0.2774999999999999,0.5675,1.0,0.1633333333333333,0.0,1.0,1.0,0.0,1,23,0.56,0.119047619047619,0.0,0.0,0.25,0.45,0.7225,0.1275,0.4325,0.8366666666666666,0.0,0.0,1.0,0.0,0.0,1
125,EMEA,TL,1,23,0.56,0.119047619047619,0.0,0.0,0.25,0.45,0.7225,0.1275,0.4325,0.8366666666666666,0.0,0.0,1.0,0.0,0.0,5,31,0.82,0.3809523809523809,0.0,0.67,0.75,0.72,0.8725,0.2774999999999999,0.5675,1.0,0.1633333333333333,0.0,1.0,1.0,0.0,0
126,EMEA,FNC,3,40,0.76,0.1428571428571428,0.0,0.5,0.58,0.69,0.81,0.295,0.4575,0.9233333333333332,0.0,0.0,1.0,1.0,0.0,3,25,0.64,0.0952380952380952,0.0,0.33,0.47,0.37,0.705,0.19,0.5425,1.0,0.0766666666666666,0.0,1.0,1.0,0.0,1
127,EMEA,TH,3,25,0.64,0.0952380952380952,0.0,0.33,0.47,0.37,0.705,0.19,0.5425,1.0,0.0766666666666666,0.0,1.0,1.0,0.0,3,40,0.76,0.1428571428571428,0.0,0.5,0.58,0.69,0.81,0.295,0.4575,0.9233333333333332,0.0,0.0,1.0,1.0,0.0,0
